id,date,user,pc,activity
{H2I7-E2QD68GY-6531BXQV},01/04/2010 12:36:15,AJN0607,PC-8303,Disconnect
{F5X2-B2NS41LO-9615RTPH},01/04/2010 12:36:26,BMG0917,PC-6688,Disconnect
{X1H8-V5PN69JT-2744HBYC},01/04/2010 12:36:35,HRL0540,PC-1117,Connect
{D7Y3-T6NK14OH-4549EEUI},01/04/2010 12:36:44,MPM0220,PC-2344,Disconnect
{D8M5-I2LV48AY-5548EIHN},01/04/2010 12:36:46,PMC0328,PC-7219,Disconnect
{F4I0-V2FO02RX-0175YLVX},01/04/2010 12:36:51,KKW0879,PC-2531,Disconnect
{X3W3-A5GG25AG-6514DBEJ},01/04/2010 12:38:17,EAH0466,PC-3579,Connect
{I9B3-D8LK68ZJ-9121QMLF},01/04/2010 12:40:30,IIW0249,PC-0843,Disconnect
{G3X1-S7OC40CZ-4957WFMU},01/04/2010 12:40:54,LBH0942,PC-3640,Disconnect
{V9C2-P1JU64MR-8560ZLJM},01/04/2010 12:42:18,MPM0220,PC-2344,Connect
{V0E2-R7TK78ME-6320XHVY},01/04/2010 12:42:44,IIW0249,PC-0843,Connect
{A1U6-M5UO26WB-5181KOPC},01/04/2010 12:43:03,JNJ0556,PC-0576,Disconnect
{O8E1-A2XW59GH-8360LAJV},01/04/2010 12:43:29,IBB0359,PC-4195,Connect
{L3L6-I7TO38NW-3630ZZSQ},01/04/2010 12:44:04,MPM0220,PC-2344,Disconnect
{A7X8-V1HC96UT-1480CEKG},01/04/2010 12:44:24,OCS0865,PC-8309,Connect
{A6F9-N7IB37QE-3587YXIX},01/04/2010 12:44:52,HAH0760,PC-1038,Connect
{N4S9-M8PH78QB-1991YZYU},01/04/2010 12:44:53,AHM0410,PC-3686,Connect
{L6Y7-W2FY36KC-2669BPBJ},01/04/2010 12:45:53,EIS0041,PC-9255,Connect
{L9W6-V6OH70WB-1470MZXZ},01/04/2010 12:46:15,HVF0067,PC-9939,Connect
{B8M2-G8OW57MQ-8665VWSV},01/04/2010 12:46:42,DIB0285,PC-1268,Disconnect
{L3F5-K2OJ21OP-3772HRQK},01/04/2010 12:47:06,IBB0359,PC-4195,Disconnect
{S4P7-F7KE14ER-3691GWSC},01/04/2010 12:47:41,SAA0999,PC-4559,Connect
{V4V4-U4ME73LJ-0381BPBQ},01/04/2010 12:47:43,JDF0593,PC-6301,Connect
{W5R6-S6YS88GM-6104OVMT},01/04/2010 12:48:05,MLL0598,PC-0189,Connect
{V7Y7-G5EY13PH-4019NDDI},01/04/2010 12:48:31,ZKS0899,PC-8517,Connect
{M2I0-X9ZL72PY-8607TPQM},01/04/2010 12:48:32,JNJ0556,PC-0576,Connect
{Y3T4-A7KZ13UL-5260DWCB},01/04/2010 12:48:55,CLB0774,PC-7029,Disconnect
{X7E1-J4WL31LA-8316YJAE},01/04/2010 12:48:56,THR0873,PC-4804,Disconnect
{X5Z9-X9NY51HU-0853FSUN},01/04/2010 12:49:34,LRR0148,PC-4275,Connect
{Y7X5-C1KE19FG-5604IZYL},01/04/2010 12:49:51,VTT0385,PC-5027,Connect
{Q5D1-K8VR68VV-9575EZII},01/04/2010 12:49:57,EDB0714,PC-6103,Disconnect
{D5A1-Q2PL96PM-3083EGMZ},01/04/2010 12:50:31,HVF0067,PC-9939,Disconnect
{T0J7-P1CZ28NJ-7102AHXA},01/04/2010 12:50:33,WIF0691,PC-6390,Disconnect
{G2J1-E5KE11YE-3218XUTF},01/04/2010 12:50:44,JDF0593,PC-6301,Disconnect
{I2N4-F9HW42ZZ-7263URCZ},01/04/2010 12:51:07,SGM0021,PC-1528,Connect
{K5F2-S6DG30DB-8227VYSQ},01/04/2010 12:51:16,IJM0444,PC-8734,Connect
{J4S9-O2AY58RV-3664OKEN},01/04/2010 12:51:56,IJM0444,PC-8734,Disconnect
{S4Y7-O5FF75WL-0139GZZW},01/04/2010 12:52:18,PDH0716,PC-0379,Connect
{E4O4-T0RX74IZ-1305DGLW},01/04/2010 12:52:26,RHO0732,PC-6232,Disconnect
{L0J8-G1XB29NL-8442LNYT},01/04/2010 12:53:32,MPM0220,PC-2344,Connect
{G2Q1-Q5VU17ID-7872LFDT},01/04/2010 12:55:08,IJM0776,PC-0198,Connect
{J4K2-C1HO11EH-4083RDUY},01/04/2010 12:55:10,HPH0075,PC-2417,Connect
{N2G9-R2QT32CP-9926RRTX},01/04/2010 12:55:10,JJH0613,PC-9171,Connect
{H7K0-D7YY16PE-8673SMJW},01/04/2010 12:55:16,JNJ0556,PC-0576,Disconnect
{N1S2-Q6WL22TR-9757AYZP},01/04/2010 12:55:26,BRM0995,PC-0768,Connect
{U8L1-V4HR46KY-1156TXRB},01/04/2010 12:55:29,VTT0385,PC-5027,Disconnect
{I7I1-Y3BW30XD-6160ZRCY},01/04/2010 12:55:42,HAH0760,PC-1038,Disconnect
{O7X6-B7RO51IU-1877WDMZ},01/04/2010 12:55:49,MDM0625,PC-4984,Connect
{S2F6-E9WW92KB-0771WOHX},01/04/2010 12:56:11,CGB0637,PC-8508,Connect
{A9Q5-C6UW48EA-2637DVYW},01/04/2010 12:56:35,AHM0410,PC-3686,Disconnect
{S3K8-L6BB87EP-1191KJVU},01/04/2010 12:56:55,BSS0369,PC-3672,Connect
{B3W5-X2GI39PT-8320SRJY},01/04/2010 12:57:13,OCS0865,PC-8309,Disconnect
{B6F3-B4CL83CM-1573QKOF},01/04/2010 12:57:14,IBB0359,PC-4195,Connect
{N7M1-V1UP06CM-5082VYCG},01/04/2010 12:57:32,MGS0974,PC-0351,Disconnect
{O7G8-X8JM65AK-8729WSET},01/04/2010 12:57:36,MPM0220,PC-2344,Disconnect
{U2P0-G4GU64QL-2018FHYQ},01/04/2010 12:57:38,EAH0466,PC-3579,Disconnect
{R1T0-E0QJ12JP-4762DEBF},01/04/2010 12:58:06,MLL0598,PC-0189,Disconnect
{Y7J3-J7EM94TL-5511EILG},01/04/2010 12:58:08,OCS0865,PC-8309,Connect
{U9K5-K6DB74NY-4792UGBP},01/04/2010 12:58:23,VTT0385,PC-5027,Connect
{B0E1-P2NY74KS-2407VQPT},01/04/2010 12:59:05,JDF0593,PC-6301,Connect
{H4S6-S5RC87WQ-8489FXGB},01/04/2010 12:59:26,MPM0220,PC-2344,Connect
{S6O4-V2CI85VA-9013YZFX},01/04/2010 12:59:36,MPM0220,PC-2344,Disconnect
{J6P5-L1RJ60EB-0027BOZX},01/04/2010 13:00:29,IBB0359,PC-4195,Disconnect
{B5D4-X1PW50AS-3450HLNU},01/04/2010 13:01:07,MOS0047,PC-5820,Connect
{G9C7-I7WF83BJ-4349ROPI},01/04/2010 13:02:38,OCS0865,PC-8309,Disconnect
{F5S6-Z3CO88YU-2881HEHA},01/04/2010 13:04:17,HPH0075,PC-2417,Disconnect
{P5A1-T6LJ88WS-4622WCKI},01/04/2010 13:04:42,DPM0423,PC-2567,Connect
{I0D2-A1KJ93KU-8575PWQH},01/04/2010 13:04:45,PSF0133,PC-4925,Disconnect
{Q1I6-J5AI18SP-1596DZJX},01/04/2010 13:04:48,IIW0249,PC-0843,Disconnect
{U8K7-Z7LX12KI-9604QHGB},01/04/2010 13:06:02,PDH0716,PC-0379,Disconnect
{G0H6-G5SR54DX-4844YIHY},01/04/2010 13:06:16,IJM0776,PC-0198,Disconnect
{G4R1-Z1RQ32VK-0951YEHI},01/04/2010 13:07:04,BRM0995,PC-0768,Disconnect
{J4D6-S7DQ93CH-4071XPGE},01/04/2010 13:07:09,MPM0220,PC-2344,Connect
{L9J1-E0MC94KT-9307TBDI},01/04/2010 13:07:16,GTD0219,PC-6425,Connect
{V2A8-U2ID50XC-0475RLZE},01/04/2010 13:07:24,BSS0369,PC-3672,Disconnect
{J6C8-G8RR08JL-0779BUTC},01/04/2010 13:08:45,ZKS0899,PC-8517,Disconnect
{I6E1-Y2EP19OG-2082PSGQ},01/04/2010 13:08:49,MPM0220,PC-2344,Disconnect
{P6O9-V7DA62TY-3937VTTI},01/04/2010 13:09:23,GTD0219,PC-6425,Disconnect
{C5C9-W5OG97AW-9672SBCD},01/04/2010 13:09:29,RAR0725,PC-4159,Disconnect
{K8U1-Q3DG80AB-1675ACYA},01/04/2010 13:09:40,IBB0359,PC-4195,Connect
{Q5Y2-U3RA13PK-2623RLZB},01/04/2010 13:10:19,KRL0501,PC-7206,Connect
{Q9B3-Q9JK09GH-2944IWQQ},01/04/2010 13:10:20,RSC0089,PC-9929,Connect
{Z5M5-H0BM98AE-1143WJKV},01/04/2010 13:11:05,MDM0625,PC-4984,Disconnect
{V3C4-P4DK12QK-7390DCTX},01/04/2010 13:11:08,RSC0089,PC-9929,Disconnect
{K0W0-F7NG52OL-0484LISG},01/04/2010 13:11:25,THR0873,PC-4804,Connect
{B7D5-N6YR12RN-5069XKLP},01/04/2010 13:11:31,ABC0174,PC-5156,Connect
{M9W6-R8KS63LO-6915OUKK},01/04/2010 13:12:23,IIW0249,PC-0843,Connect
{A3L5-B9IC08AD-3848OZBY},01/04/2010 13:12:29,IIW0249,PC-0843,Disconnect
{H8V5-L2YH21TB-9896OSGC},01/04/2010 13:13:53,AJF0370,PC-8651,Connect
{M3S5-T7UF06VV-2049MHWD},01/04/2010 13:14:15,AIB0948,PC-8245,Connect
{Z6C1-S9GJ21SR-3172KJIO},01/04/2010 13:14:38,QRM0739,PC-7343,Disconnect
{D0I3-Q3NN90RN-0712WILX},01/04/2010 13:15:08,AIB0948,PC-8245,Disconnect
{T3Q7-S7UT15IO-7379VPLC},01/04/2010 13:15:22,XHW0498,PC-9840,Connect
{Y6U0-Q5AS54ZI-1164QUFJ},01/04/2010 13:15:45,DBB0384,PC-4243,Connect
{K5B5-I9NA82NC-3491ZVHS},01/04/2010 13:15:48,DRR0162,PC-5168,Connect
{X9D6-W1ED00NX-5787DUOE},01/04/2010 13:15:52,IBB0359,PC-4195,Disconnect
{I2B3-B0ZD25NK-5460YNQL},01/04/2010 13:16:00,LCC0819,PC-8192,Disconnect
{C7T1-S6LF47IY-2497GCOX},01/04/2010 13:16:17,BJP0134,PC-0898,Connect
{E8E7-M9NP27WE-3054ZFVR},01/04/2010 13:17:07,DIB0285,PC-1268,Connect
{F1R3-C0PQ05YN-4371MOHK},01/04/2010 13:17:20,MPM0220,PC-2344,Connect
{L9W9-U3NH91AI-7392QXFW},01/04/2010 13:17:56,CLB0774,PC-7029,Connect
{O1T0-C9JI22BX-4463KJLD},01/04/2010 13:18:03,LRR0148,PC-4275,Disconnect
{I9R6-A1MW62HY-3194GUSW},01/04/2010 13:18:34,HRL0540,PC-1117,Disconnect
{O8J1-T2WZ37SF-3323XJUE},01/04/2010 13:18:49,HPH0075,PC-2417,Connect
{X7K9-C4LB40HZ-2380CABP},01/04/2010 13:19:05,HSB0196,PC-8001,Connect
{F0Z8-P7SU19XZ-8588BFZN},01/04/2010 13:20:26,MDM0625,PC-4984,Connect
{L8O4-E3FF29FM-2080SLSF},01/04/2010 13:20:47,CTA0020,PC-3118,Connect
{G2A2-K4GD77MH-5522QYAR},01/04/2010 13:21:55,MPM0220,PC-2344,Disconnect
{W2G6-R9CN52FD-8795IPIM},01/04/2010 13:22:13,AJF0370,PC-8651,Disconnect
{L8R6-C8NJ31YM-6722TASV},01/04/2010 13:23:05,DBB0384,PC-4243,Disconnect
{E2Y0-P6UT99DU-3826SDVI},01/04/2010 13:23:44,SAA0999,PC-4559,Disconnect
{N2Z5-V7PQ39GA-6473IMAS},01/04/2010 13:24:04,CGB0637,PC-8508,Disconnect
{S7E9-X1LU98AF-0221UCKN},01/04/2010 13:24:06,CLB0774,PC-7029,Disconnect
{W1X8-Y6GG04WH-5390KNMT},01/04/2010 13:26:28,AJN0607,PC-8303,Connect
{Y2H2-S2SQ99UJ-6447OGQG},01/04/2010 13:26:53,BQS0525,PC-0269,Connect
{R4B6-J9OB91FZ-2697UBNI},01/04/2010 13:27:31,KWE0082,PC-1933,Connect
{Y7C6-L2UH54QH-1455YPLI},01/04/2010 13:27:32,KRL0501,PC-7206,Disconnect
{F0K9-E3PH08IJ-7327YNTD},01/04/2010 13:27:46,DPM0423,PC-2567,Disconnect
{T5C4-Q2KD48SW-4281AKYE},01/04/2010 13:28:50,RLG0856,PC-1998,Disconnect
{K5L8-Y0XS66LA-4585OCYD},01/04/2010 13:29:40,JJM0203,PC-0148,Connect
{Q8R5-C5YP27OQ-1598RTSD},01/04/2010 13:31:03,AJF0370,PC-8651,Connect
{D5N5-T6WD11NK-9881WHNJ},01/04/2010 13:33:10,KWE0082,PC-1933,Disconnect
{O7T9-A3WN36VH-2077AKNO},01/04/2010 13:33:30,THR0873,PC-4804,Disconnect
{T4R3-G5NY35VV-9289IPHW},01/04/2010 13:34:12,DIB0285,PC-1268,Disconnect
{M8V6-Y1EW59VI-6065QXWY},01/04/2010 13:34:30,BJP0134,PC-0898,Disconnect
{F0J1-D9EP85LT-8163WLOE},01/04/2010 13:34:36,ABC0174,PC-5156,Disconnect
{C0B2-C8LN67VR-6450LOMW},01/04/2010 13:35:49,MDM0625,PC-4984,Disconnect
{A5B6-D2EZ30VZ-6911JVHF},01/04/2010 13:35:57,JDF0593,PC-6301,Disconnect
{M5Y2-W4FB19GF-2022SMKP},01/04/2010 13:36:27,AVM0947,PC-0285,Connect
{K9F0-B9TQ94HX-6968BZTZ},01/04/2010 13:36:27,CTA0020,PC-3118,Disconnect
{X6J6-S0XM90JJ-2565VYNB},01/04/2010 13:36:41,OBH0499,PC-7989,Connect
{R5W7-E5YC84HR-4727FBLG},01/04/2010 13:37:46,JJH0613,PC-9171,Disconnect
{L1R9-G1GI55QL-7337UTMM},01/04/2010 13:37:55,BQS0525,PC-0269,Disconnect
{L9B4-O5BO67GL-7718PGEY},01/04/2010 13:38:04,XHW0498,PC-9840,Disconnect
{K6F6-V9UG19DW-3467BEEE},01/04/2010 13:38:47,LJT0817,PC-3120,Connect
{J5X6-Z4IA95EF-8636VADU},01/04/2010 13:38:48,IBB0696,PC-4289,Connect
{B2I2-M9FA23FI-0472QMRJ},01/04/2010 13:39:17,OBH0499,PC-7989,Disconnect
{F6Q9-S6QT92LG-8743EONM},01/04/2010 13:40:01,MOH0273,PC-6699,Connect
{C6T1-D4LH49ZZ-3360HTSI},01/04/2010 13:41:37,AVM0947,PC-0285,Disconnect
{L7I9-W7LY20WO-5125ZEDU},01/04/2010 13:41:44,MOH0273,PC-6699,Disconnect
{J4J5-D1RS38RH-4690AUCI},01/04/2010 13:43:26,AIB0948,PC-8245,Connect
{C5Z1-F7EP73BZ-7066SLGL},01/04/2010 13:43:32,MPM0220,PC-2344,Connect
{O5M1-G2RC89KO-6225DLDX},01/04/2010 13:44:04,MPM0220,PC-2344,Disconnect
{G9P6-R5PA56WO-3811MQKL},01/04/2010 13:45:10,HPH0075,PC-2417,Disconnect
{A6L9-H2GL50UI-5405ABDY},01/04/2010 13:46:04,LOM0086,PC-9087,Connect
{N3T3-U0PT37AX-6915DKPN},01/04/2010 13:46:04,RSC0089,PC-9929,Connect
{P7V5-T3DC10PE-7701JOKC},01/04/2010 13:47:06,ATP0662,PC-4127,Connect
{U4A8-G1JJ64BV-3117LDTQ},01/04/2010 13:47:17,ATP0662,PC-4127,Disconnect
{H4S1-T5HU42FX-4024XDJI},01/04/2010 13:48:11,CTA0020,PC-3118,Connect
{Q4Y4-J3WP12PI-1129CNDR},01/04/2010 13:48:20,AJF0370,PC-8651,Disconnect
{G0H8-T7TA62HL-1524UWQX},01/04/2010 13:48:26,HRL0540,PC-1117,Connect
{H1Q2-L7TS27SS-4587DTYC},01/04/2010 13:49:13,JFC0557,PC-9179,Connect
{S5Q3-V1KC90ZS-0845VZWK},01/04/2010 13:49:18,VTT0385,PC-5027,Disconnect
{W1G8-P5ZD98MI-9687XCOT},01/04/2010 13:49:24,DPM0423,PC-2567,Connect
{T5J9-N5DB67GF-8338IVDY},01/04/2010 13:49:51,RSC0089,PC-9929,Disconnect
{K2F3-R0EZ79GC-1684FLXN},01/04/2010 13:50:29,CAA0612,PC-1289,Connect
{K6O3-U2WQ46TF-1252BREO},01/04/2010 13:50:54,AJF0370,PC-8651,Connect
{N3P9-H4YM21IG-1782ZTHK},01/04/2010 13:51:32,MOS0047,PC-5820,Disconnect
{K6N7-I6SG73XO-3113JGXB},01/04/2010 13:51:58,AIB0948,PC-8245,Disconnect
{F8M4-J0VQ51HU-3470JMYQ},01/04/2010 13:52:00,ATE0869,PC-1313,Connect
{O0E4-S1IW65GK-0205FFYC},01/04/2010 13:52:06,JNJ0556,PC-0576,Connect
{O4Y9-M5UQ93YP-2763GOVI},01/04/2010 13:52:17,CTA0020,PC-3118,Disconnect
{S5Y8-L4EJ57PH-9467LXYO},01/04/2010 13:53:11,DRR0162,PC-5168,Disconnect
{H5P2-E8GA20QQ-1930NTYG},01/04/2010 13:53:23,HRL0540,PC-1117,Disconnect
{G3G3-M5KS30AG-0941EWFP},01/04/2010 13:54:51,BSS0369,PC-3672,Connect
{T0B2-I2HM89TL-9839QPYY},01/04/2010 13:54:55,BJM0111,PC-6866,Connect
{B8R5-S3ZB12FM-8543QJQN},01/04/2010 13:55:06,CAA0612,PC-1289,Disconnect
{V8O1-A0RL59KQ-3663PRUP},01/04/2010 13:55:08,AVM0947,PC-0285,Connect
{B3F5-T4ZZ27IZ-0737OZVG},01/04/2010 13:55:49,SAA0999,PC-4559,Connect
{Y6N9-O4OX61WR-1486ZDTT},01/04/2010 13:56:12,KWE0082,PC-1933,Connect
{E1I1-Q7EX30XW-2548BLXE},01/04/2010 13:56:31,SAA0999,PC-4559,Disconnect
{L7N4-J4VU06JG-0782RXBZ},01/04/2010 13:58:30,CLB0774,PC-7029,Connect
{C8Y1-N5IR49TN-0497ORQD},01/04/2010 13:58:55,JDF0593,PC-6301,Connect
{K9V1-A1YF52GP-7033NYJE},01/04/2010 13:59:19,HSB0196,PC-8001,Disconnect
{J4N2-O4WZ58XI-6820NHQN},01/04/2010 13:59:21,MOH0273,PC-6699,Connect
{S2J3-K8OE98BW-0237VQJA},01/04/2010 13:59:44,IRM0931,PC-7188,Connect
{S3X5-L1SD69JR-5386YAQW},01/04/2010 14:00:31,QRM0739,PC-7343,Connect
{E0H2-C2RB41YU-4612AOUH},01/04/2010 14:01:08,AJF0370,PC-8651,Disconnect
{X7Q6-T9VI84RY-6997BOUQ},01/04/2010 14:01:14,MLL0598,PC-0189,Connect
{L6J0-Z9KS70IU-5352NFMA},01/04/2010 14:01:15,WIF0691,PC-6390,Connect
{S6G4-E7JY21TX-6441SZLU},01/04/2010 14:01:30,WIF0691,PC-6390,Disconnect
{U8A1-Q0OZ40YI-1479DMIL},01/04/2010 14:01:42,JDF0593,PC-6301,Disconnect
{F3T2-I3AR00HP-4734JEKH},01/04/2010 14:01:47,BRM0995,PC-0768,Connect
{C3K0-W8JD34EF-7881WDNE},01/04/2010 14:01:50,GZC0735,PC-8219,Connect
{A7G8-R1GU27EZ-1810LAFG},01/04/2010 14:02:34,HSB0196,PC-8001,Connect
{H5P0-O0ZO36XQ-9962CTJC},01/04/2010 14:03:34,JJH0613,PC-9171,Connect
{U2R2-H9AI04RT-4944WLSH},01/04/2010 14:04:04,BSS0369,PC-3672,Disconnect
{Q7E7-I0MA33KI-5645GWEI},01/04/2010 14:04:28,MLL0598,PC-0189,Disconnect
{H3I2-L4QJ71XZ-1303NKVR},01/04/2010 14:04:44,QRM0739,PC-7343,Disconnect
{Z8U7-L8SI70KE-4959FFQN},01/04/2010 14:05:21,OBH0499,PC-7989,Connect
{W9G1-J5YI98MI-2629GRMW},01/04/2010 14:05:34,LOM0086,PC-9087,Disconnect
{H5R0-S6OK08TB-3418LSER},01/04/2010 14:05:54,BQS0525,PC-0269,Connect
{G9N6-B0HG42GU-0442SBBS},01/04/2010 14:06:23,BQS0525,PC-0269,Disconnect
{C1S1-F7SD35OU-9332YUYE},01/04/2010 14:06:56,JJH0613,PC-9171,Disconnect
{B8Z6-H2JM99EZ-9271DQUD},01/04/2010 14:06:59,RNP0211,PC-1736,Connect
{C3E6-G5NE48JR-6089SSII},01/04/2010 14:07:28,BDI0533,PC-5883,Connect
{Y0V3-O6OF18OZ-4493CFWN},01/04/2010 14:08:10,DIW0118,PC-0174,Disconnect
{H8G2-E1XY57UM-5158UTTG},01/04/2010 14:08:13,SGM0021,PC-1528,Disconnect
{V8G1-C4EA91DK-9987ALAP},01/04/2010 14:09:27,IRM0931,PC-7188,Disconnect
{K7F3-X2RM90RG-4854KIAH},01/04/2010 14:10:13,THR0873,PC-4804,Connect
{G5P9-C9QA97OK-7899XNSZ},01/04/2010 14:10:38,BJM0111,PC-6866,Disconnect
{K0Q4-Y5XW06GP-1834XRHE},01/04/2010 14:10:41,RSC0089,PC-9929,Connect
{S1N7-Q5QK78UI-0687VSVV},01/04/2010 14:10:51,PNL0301,PC-5611,Connect
{R4D7-Z8YD06YA-3869ECPH},01/04/2010 14:10:51,ZKS0899,PC-8517,Connect
{Q2X7-K6OC42DJ-9108RTRK},01/04/2010 14:11:54,HJS0072,PC-0836,Connect
{D8R6-F2BJ77ZA-7791YITS},01/04/2010 14:13:20,HPH0075,PC-2417,Connect
{Y9H1-T4NG20WL-0863JCKC},01/04/2010 14:13:38,IJM0776,PC-0198,Connect
{U9K5-A9ED90SK-3512SLFK},01/04/2010 14:14:12,BJM0111,PC-6866,Connect
{C6O9-F5IP92EC-2356PDTE},01/04/2010 14:14:22,HXL0968,PC-0623,Connect
{U6L9-G2WM33DB-5817JNRK},01/04/2010 14:14:29,FEB0306,PC-7757,Connect
{F6P4-W2QS29UK-2499QEJV},01/04/2010 14:14:45,BRB0355,PC-9896,Connect
{U5J5-K8ZU93UT-3361AFOF},01/04/2010 14:15:01,RDT0424,PC-3742,Connect
{F1D1-I9QE89HD-4020FGGD},01/04/2010 14:15:18,DPM0423,PC-2567,Disconnect
{M7H8-N1VF34BS-2785ZRLM},01/04/2010 14:15:22,NWT0098,PC-4667,Connect
{N7Y4-K6SX91WV-2508RSAE},01/04/2010 14:15:28,BJM0111,PC-6866,Disconnect
{O6P6-D3TH50IV-2569LVJE},01/04/2010 14:15:46,JBD0616,PC-1479,Connect
{L6Y3-N7AS15SA-7835GNOX},01/04/2010 14:16:39,SGM0021,PC-1528,Connect
{E2R3-D0NZ27XI-3351RCFG},01/04/2010 14:16:44,HJS0072,PC-0836,Disconnect
{D4B4-N9HJ43ZD-6901CUTJ},01/04/2010 14:17:34,SGM0021,PC-1528,Disconnect
{A9K2-H9HI46PN-2183DSKH},01/04/2010 14:18:26,BRB0355,PC-9896,Disconnect
{X8V9-J5LC00EZ-6306QJDY},01/04/2010 14:19:12,THR0873,PC-4804,Disconnect
{C5L4-S9KM90PD-6727CLRC},01/04/2010 14:19:59,BJM0111,PC-6866,Connect
{M9N0-Q1QR40VU-8869NSVP},01/04/2010 14:20:13,NWT0098,PC-4667,Disconnect
{W8A7-Z3PR45MB-0714KZUE},01/04/2010 14:20:42,JBD0616,PC-1479,Disconnect
{Z9Q0-S5ZD92NL-0406JBVX},01/04/2010 14:21:40,JFC0557,PC-9179,Disconnect
{X8U0-W2NQ92TL-9834EBVR},01/04/2010 14:21:51,LBH0942,PC-3640,Connect
{R3U4-P5HG76HM-0201SUCH},01/04/2010 14:22:40,BJM0111,PC-6866,Disconnect
{C5J5-Q3OA43XQ-9928FUJV},01/04/2010 14:24:45,MOH0273,PC-6699,Disconnect
{T3C8-I0YS66TJ-5803XLNB},01/04/2010 14:25:20,NWT0098,PC-4667,Connect
{H8X2-A7OB15DJ-1822CFPC},01/04/2010 14:25:27,BRM0995,PC-0768,Disconnect
{A2S2-N8RG35KO-8999VALL},01/04/2010 14:25:41,HXL0968,PC-0623,Disconnect
{R1B8-V2ZR26EL-6959XRJJ},01/04/2010 14:25:47,GZC0735,PC-8219,Disconnect
{F6Z5-I2SE71JI-1026PNOF},01/04/2010 14:25:52,MBJ0312,PC-5250,Connect
{J1B6-O5YQ39GL-4391ZYOM},01/04/2010 14:26:00,BRB0355,PC-9896,Connect
{Y6N6-L4MJ47IA-0693NWBI},01/04/2010 14:26:06,RNP0211,PC-1736,Disconnect
{V6K4-M2MA13IF-9419DEPM},01/04/2010 14:26:11,PNL0301,PC-5611,Disconnect
{Q0V1-S5PR91UL-6319GFWD},01/04/2010 14:26:19,BMG0917,PC-6688,Connect
{A5A8-Z4KW73TN-6802CXZH},01/04/2010 14:26:49,IBB0696,PC-4289,Disconnect
{V7L8-N5ZY10MY-0023DRSI},01/04/2010 14:26:55,LBH0942,PC-3640,Disconnect
{G8N7-Q2IN51DB-7653SXND},01/04/2010 14:27:32,BTR0403,PC-8277,Connect
{E4G9-G2VS62HJ-1867SKUU},01/04/2010 14:27:54,LRR0148,PC-4275,Connect
{E7W4-J4MD32HY-2421MQBT},01/04/2010 14:29:01,CEJ0109,PC-6980,Connect
{P5G0-J8LC04XT-8569AGOV},01/04/2010 14:29:06,RSC0089,PC-9929,Disconnect
{A5Y2-D9CD14LO-5565JUKS},01/04/2010 14:29:11,ZKS0899,PC-8517,Disconnect
{U7D8-L6TX16OD-3446OQKF},01/04/2010 14:29:53,PSF0133,PC-4925,Connect
{R8V0-S8SO72RP-2602LOBK},01/04/2010 14:30:12,CTA0020,PC-3118,Connect
{J4O8-K1VE46QN-2565WXWG},01/04/2010 14:30:29,BDI0533,PC-5883,Disconnect
{D4J3-Y2GM91QZ-4739AYUH},01/04/2010 14:30:41,HWW0436,PC-8391,Connect
{G9S9-C2BO54CQ-4387CMVR},01/04/2010 14:31:12,KCO0122,PC-9174,Connect
{C9M3-I0PM70CQ-0115ENND},01/04/2010 14:31:21,CFM0767,PC-4259,Connect
{X0C5-H3NE45XQ-9935TFEY},01/04/2010 14:31:33,UAD0771,PC-2499,Connect
{N3Z1-A1AY98NU-9925VWZU},01/04/2010 14:31:38,DBB0384,PC-4243,Connect
{D2A2-U3GF91AI-6223VGIB},01/04/2010 14:31:44,RNP0211,PC-1736,Connect
{F2V7-R6BB04TU-8501UCRE},01/04/2010 14:31:54,HSB0196,PC-8001,Disconnect
{G4Y1-S8YF92HW-9366VRGN},01/04/2010 14:32:19,MDM0625,PC-4984,Connect
{Z4V1-Y6TO54QP-8197DSQI},01/04/2010 14:32:55,JCG0316,PC-9245,Connect
{M1D1-G3PW21ST-3369AKHD},01/04/2010 14:32:58,HVF0067,PC-9939,Connect
{E0G8-W8XZ62MU-8311YCZM},01/04/2010 14:33:45,IBS0836,PC-6382,Connect
{E3X6-M4OK89JR-6148VZUQ},01/04/2010 14:33:52,JBD0616,PC-1479,Connect
{H5L9-I8WS44RF-5962OCAB},01/04/2010 14:33:59,BSS0369,PC-3672,Connect
{F2N0-H6AG20UC-0854IYIB},01/04/2010 14:34:57,MBJ0312,PC-5250,Disconnect
{I2I4-S1RQ79CS-9109XRZZ},01/04/2010 14:35:31,BSS0369,PC-3672,Disconnect
{V1Q7-B5JX01NL-0074FEZB},01/04/2010 14:36:12,BMG0917,PC-6688,Disconnect
{Q4U8-L4EP75MD-5580NQAA},01/04/2010 14:37:01,BMG0917,PC-6688,Connect
{Y7C6-Y4VF43YP-5280BZPR},01/04/2010 14:37:04,BTR0403,PC-8277,Disconnect
{U0W8-I1AG11KM-9874VYQP},01/04/2010 14:37:18,BRS0734,PC-4785,Connect
{H9P2-T7AR25EN-2989TTMR},01/04/2010 14:37:29,JNJ0556,PC-0576,Disconnect
{M8L6-S8PV50CX-8708DEPJ},01/04/2010 14:37:40,JDB0169,PC-7502,Connect
{P9T3-U2JJ72GI-5444XEOK},01/04/2010 14:37:43,EIS0041,PC-9255,Disconnect
{J5B7-T9RA27AV-1914ALDE},01/04/2010 14:38:19,AKR0057,PC-2879,Connect
